ID_MATCH,NAME
4364461,fc-rostov_cska-moscow
4364463,dynamo-moscow_fakel-voronezh
4364467,fc-orenburg_spartak-moscow
4364465,akhmat-grozny_fc-krasnodar
4364468,fc-khimki_dinamo-makhachkala
4364466,fc-pari-nizhniy-novgorod_rubin-kazan
4376342,krylya-sovetov-samara_fc-rostov
4376343,fc-pari-nizhniy-novgorod_cska-moscow
4376344,dynamo-moscow_lokomotiv-moscow
4376345,rubin-kazan_zenit-st-petersburg
4376346,fakel-voronezh_akron-togliatti
4376347,fc-khimki_spartak-moscow
4376348,fc-orenburg_akhmat-grozny
4376349,fc-krasnodar_dinamo-makhachkala
4376350,akron-togliatti_dynamo-moscow
4376351,zenit-st-petersburg_fc-rostov
4376352,rubin-kazan_fc-khimki
4376353,cska-moscow_fc-orenburg
4376354,fakel-voronezh_fc-krasnodar
4376355,akhmat-grozny_lokomotiv-moscow
4376356,dinamo-makhachkala_fc-pari-nizhniy-novgorod
4376357,spartak-moscow_krylya-sovetov-samara
4376358,fc-pari-nizhniy-novgorod_fc-khimki
4376359,fc-rostov_rubin-kazan
4376360,lokomotiv-moscow_dinamo-makhachkala
4376361,zenit-st-petersburg_dynamo-moscow
4376362,fc-orenburg_akron-togliatti
4376363,fc-krasnodar_cska-moscow
4376364,krylya-sovetov-samara_fakel-voronezh
4376365,spartak-moscow_akhmat-grozny
4376366,dynamo-moscow_krylya-sovetov-samara
4376367,fc-rostov_fc-orenburg
4376368,fc-khimki_zenit-st-petersburg
4376369,cska-moscow_lokomotiv-moscow
4376370,spartak-moscow_fakel-voronezh
4376371,fc-krasnodar_fc-pari-nizhniy-novgorod
4376372,akron-togliatti_rubin-kazan
4376373,dinamo-makhachkala_akhmat-grozny
4376374,rubin-kazan_dinamo-makhachkala
4376375,cska-moscow_akron-togliatti
4376376,zenit-st-petersburg_spartak-moscow
4376377,fakel-voronezh_fc-orenburg
4376378,akhmat-grozny_fc-khimki
4376379,krylya-sovetov-samara_fc-pari-nizhniy-novgorod
4376380,dynamo-moscow_fc-krasnodar
4376381,lokomotiv-moscow_fc-rostov
4376382,fc-khimki_cska-moscow
4376383,fc-pari-nizhniy-novgorod_zenit-st-petersburg
4376384,spartak-moscow_rubin-kazan
4376385,akhmat-grozny_akron-togliatti
4376386,fc-orenburg_dynamo-moscow
4376387,krylya-sovetov-samara_dinamo-makhachkala
4376388,lokomotiv-moscow_fc-krasnodar
4376389,fc-rostov_fakel-voronezh
4408410,rubin-kazan_krylya-sovetov-samara
4408411,fc-orenburg_lokomotiv-moscow
4408409,fakel-voronezh_fc-pari-nizhniy-novgorod
4408407,cska-moscow_zenit-st-petersburg
4408406,fc-krasnodar_fc-rostov
4408408,dynamo-moscow_akhmat-grozny
4408413,akron-togliatti_fc-khimki
4408412,dinamo-makhachkala_spartak-moscow
4408396,akron-togliatti_fc-krasnodar
4408390,zenit-st-petersburg_fakel-voronezh
4408394,rubin-kazan_cska-moscow
4408397,fc-khimki_fc-orenburg
4408391,spartak-moscow_dynamo-moscow
4408392,fc-rostov_dinamo-makhachkala
4408395,fc-pari-nizhniy-novgorod_lokomotiv-moscow
4408393,akhmat-grozny_krylya-sovetov-samara
4408220,fc-orenburg_fc-pari-nizhniy-novgorod
4408219,fakel-voronezh_rubin-kazan
4408217,cska-moscow_akhmat-grozny
4408218,lokomotiv-moscow_spartak-moscow
4408215,fc-krasnodar_zenit-st-petersburg
4408214,fc-rostov_akron-togliatti
4408216,krylya-sovetov-samara_fc-khimki
4408221,dinamo-makhachkala_dynamo-moscow
4408229,akron-togliatti_fc-pari-nizhniy-novgorod
4408222,zenit-st-petersburg_fc-orenburg
4408223,spartak-moscow_fc-rostov
4408228,rubin-kazan_akhmat-grozny
4408227,fakel-voronezh_dinamo-makhachkala
4408226,lokomotiv-moscow_krylya-sovetov-samara
4408224,fc-krasnodar_fc-khimki
4408225,dynamo-moscow_cska-moscow
4408236,akron-togliatti_zenit-st-petersburg
4408231,akhmat-grozny_fakel-voronezh
4408233,fc-pari-nizhniy-novgorod_fc-rostov
4408230,spartak-moscow_fc-krasnodar
4408237,fc-khimki_lokomotiv-moscow
4408235,dinamo-makhachkala_cska-moscow
4408234,fc-orenburg_krylya-sovetov-samara
4408232,rubin-kazan_dynamo-moscow
4408484,dinamo-makhachkala_akron-togliatti
4408481,cska-moscow_fakel-voronezh
4408479,fc-rostov_akhmat-grozny
4408483,fc-orenburg_rubin-kazan
4408482,fc-pari-nizhniy-novgorod_spartak-moscow
4408485,fc-khimki_dynamo-moscow
4408478,zenit-st-petersburg_lokomotiv-moscow
4408480,krylya-sovetov-samara_fc-krasnodar
4408241,dynamo-moscow_fc-rostov
4408238,zenit-st-petersburg_dinamo-makhachkala
4408242,lokomotiv-moscow_rubin-kazan
4408240,cska-moscow_spartak-moscow
4408245,akron-togliatti_krylya-sovetov-samara
4408243,akhmat-grozny_fc-pari-nizhniy-novgorod
4408244,fakel-voronezh_fc-khimki
4408239,fc-krasnodar_fc-orenburg
4408258,lokomotiv-moscow_fakel-voronezh
4408261,dinamo-makhachkala_fc-orenburg
4408255,fc-rostov_fc-khimki
4408257,dynamo-moscow_fc-pari-nizhniy-novgorod
4408256,krylya-sovetov-samara_cska-moscow
4408254,spartak-moscow_akron-togliatti
4408259,akhmat-grozny_zenit-st-petersburg
4408260,rubin-kazan_fc-krasnodar
4408290,rubin-kazan_akron-togliatti
4408292,fc-orenburg_zenit-st-petersburg
4408288,cska-moscow_fc-rostov
4408293,fc-khimki_fc-krasnodar
4408286,spartak-moscow_lokomotiv-moscow
4408287,krylya-sovetov-samara_akhmat-grozny
4408289,fakel-voronezh_dynamo-moscow
4408291,fc-pari-nizhniy-novgorod_dinamo-makhachkala
4408277,akron-togliatti_fc-orenburg
4408273,cska-moscow_rubin-kazan
4408271,fc-rostov_fc-pari-nizhniy-novgorod
4408274,lokomotiv-moscow_fc-khimki
4408270,zenit-st-petersburg_krylya-sovetov-samara
4408276,dinamo-makhachkala_fakel-voronezh
4408272,fc-krasnodar_spartak-moscow
4408275,akhmat-grozny_dynamo-moscow
4408263,spartak-moscow_fc-pari-nizhniy-novgorod
4408262,zenit-st-petersburg_akron-togliatti
4408264,fc-rostov_krylya-sovetov-samara
4408269,dinamo-makhachkala_rubin-kazan
4408266,dynamo-moscow_fc-khimki
4408268,fakel-voronezh_cska-moscow
4408267,akhmat-grozny_fc-orenburg
4408265,fc-krasnodar_lokomotiv-moscow
4408308,dinamo-makhachkala_lokomotiv-moscow
4408307,fc-pari-nizhniy-novgorod_akron-togliatti
4408302,zenit-st-petersburg_cska-moscow
4408306,akhmat-grozny_rubin-kazan
4408305,fc-krasnodar_krylya-sovetov-samara
4408309,fc-khimki_fakel-voronezh
4408303,spartak-moscow_fc-orenburg
4408304,fc-rostov_dynamo-moscow
4408300,fc-pari-nizhniy-novgorod_fc-krasnodar
4408297,lokomotiv-moscow_akhmat-grozny
4408301,fc-orenburg_fc-rostov
4408298,fakel-voronezh_zenit-st-petersburg
4408295,cska-moscow_fc-khimki
4408296,dynamo-moscow_dinamo-makhachkala
4408294,krylya-sovetov-samara_akron-togliatti
4408299,rubin-kazan_spartak-moscow
4408490,fc-orenburg_fakel-voronezh
4408493,fc-khimki_akhmat-grozny
4408491,dinamo-makhachkala_krylya-sovetov-samara
4408488,lokomotiv-moscow_dynamo-moscow
4408492,akron-togliatti_cska-moscow
4408489,rubin-kazan_fc-pari-nizhniy-novgorod
4408487,fc-rostov_fc-krasnodar
4408486,spartak-moscow_zenit-st-petersburg
4408280,krylya-sovetov-samara_lokomotiv-moscow
4408282,dynamo-moscow_fc-orenburg
4408285,fc-khimki_fc-pari-nizhniy-novgorod
4408281,cska-moscow_dinamo-makhachkala
4408279,fc-krasnodar_fakel-voronezh
4408283,akhmat-grozny_spartak-moscow
4408278,zenit-st-petersburg_rubin-kazan
4408284,akron-togliatti_fc-rostov
4408324,fc-pari-nizhniy-novgorod_fc-orenburg
4408320,krylya-sovetov-samara_rubin-kazan
4408323,fakel-voronezh_akhmat-grozny
4408322,lokomotiv-moscow_zenit-st-petersburg
4408319,fc-krasnodar_akron-togliatti
4408325,dinamo-makhachkala_fc-khimki
4408318,fc-rostov_spartak-moscow
4408321,cska-moscow_dynamo-moscow
4408311,spartak-moscow_dinamo-makhachkala
4408315,fc-orenburg_cska-moscow
4408314,fc-pari-nizhniy-novgorod_dynamo-moscow
4408313,rubin-kazan_lokomotiv-moscow
4408312,akhmat-grozny_fc-rostov
4408316,akron-togliatti_fakel-voronezh
4408310,zenit-st-petersburg_fc-krasnodar
4408317,fc-khimki_krylya-sovetov-samara
4408332,fc-orenburg_dinamo-makhachkala
4408333,akron-togliatti_spartak-moscow
4408330,lokomotiv-moscow_fc-pari-nizhniy-novgorod
4408327,fc-krasnodar_akhmat-grozny
4408329,dynamo-moscow_rubin-kazan
4408331,fakel-voronezh_fc-rostov
4408326,zenit-st-petersburg_fc-khimki
4408328,cska-moscow_krylya-sovetov-samara
4408340,dinamo-makhachkala_fc-krasnodar
4408337,dynamo-moscow_zenit-st-petersburg
4408339,fc-pari-nizhniy-novgorod_akhmat-grozny
4408335,fc-rostov_lokomotiv-moscow
4408334,spartak-moscow_cska-moscow
4408336,krylya-sovetov-samara_fc-orenburg
4408341,fc-khimki_akron-togliatti
4408338,rubin-kazan_fakel-voronezh
4408356,akron-togliatti_dinamo-makhachkala
4408354,lokomotiv-moscow_fc-orenburg
4408352,fc-krasnodar_rubin-kazan
4435694,fakel-voronezh_spartak-moscow
4408355,akhmat-grozny_cska-moscow
4408350,zenit-st-petersburg_fc-pari-nizhniy-novgorod
4408357,fc-khimki_fc-rostov
4408353,krylya-sovetov-samara_dynamo-moscow
4408347,fc-orenburg_fc-khimki
4408348,dinamo-makhachkala_zenit-st-petersburg
4408342,cska-moscow_fc-krasnodar
4408349,akron-togliatti_akhmat-grozny
4408344,fakel-voronezh_lokomotiv-moscow
4408343,dynamo-moscow_spartak-moscow
4408345,rubin-kazan_fc-rostov
4408346,fc-pari-nizhniy-novgorod_krylya-sovetov-samara
4408372,fc-orenburg_fc-krasnodar
4408373,fc-khimki_rubin-kazan
4408371,fc-pari-nizhniy-novgorod_fakel-voronezh
4408367,krylya-sovetov-samara_spartak-moscow
4408370,akhmat-grozny_dinamo-makhachkala
4408368,dynamo-moscow_akron-togliatti
4408366,fc-rostov_zenit-st-petersburg
4408369,lokomotiv-moscow_cska-moscow
4408358,zenit-st-petersburg_akhmat-grozny
4408359,spartak-moscow_fc-khimki
4408360,fc-krasnodar_dynamo-moscow
4408361,cska-moscow_fc-pari-nizhniy-novgorod
4408362,fakel-voronezh_krylya-sovetov-samara
4408363,rubin-kazan_fc-orenburg
4408364,dinamo-makhachkala_fc-rostov
4408365,akron-togliatti_lokomotiv-moscow
4403347,volos-nps_olympiacos-piraeus
4403351,paok-thessaloniki_panserraikos
4403348,apo-levadiakos_athens-kallithea
4403349,panathinaikos-fc_asteras-aktor
4403346,atromitos-athens_aris-thessaloniki
4403345,aek-athens_ofi-crete-fc
4403350,panetolikos-gfs_pas-lamia-1964
4403334,ofi-crete-fc_atromitos-athens
4403336,panserraikos_aris-thessaloniki
4403331,aek-athens_pas-lamia-1964
4403332,asteras-aktor_volos-nps
4403337,paok-thessaloniki_panetolikos-gfs
4403335,panathinaikos-fc_apo-levadiakos
4403333,olympiacos-piraeus_athens-kallithea
4403372,pas-lamia-1964_olympiacos-piraeus
4403367,aris-thessaloniki_asteras-aktor
4403371,panetolikos-gfs_panserraikos
4403370,apo-levadiakos_aek-athens
4403369,volos-nps_ofi-crete-fc
4403368,atromitos-athens_paok-thessaloniki
4403366,athens-kallithea_panathinaikos-fc
4403344,pas-lamia-1964_athens-kallithea
4403339,asteras-aktor_atromitos-athens
4403342,panserraikos_apo-levadiakos
4403340,olympiacos-piraeus_panetolikos-gfs
4403341,ofi-crete-fc_aris-thessaloniki
4403343,paok-thessaloniki_panathinaikos-fc
4403338,aek-athens_volos-nps
4403376,volos-nps_paok-thessaloniki
4403374,aris-thessaloniki_olympiacos-piraeus
4403379,panetolikos-gfs_asteras-aktor
4403377,apo-levadiakos_ofi-crete-fc
4403378,panathinaikos-fc_panserraikos
4403375,atromitos-athens_pas-lamia-1964
4403373,athens-kallithea_aek-athens
4403354,volos-nps_athens-kallithea
4403353,asteras-aktor_apo-levadiakos
4403356,ofi-crete-fc_panetolikos-gfs
4403355,olympiacos-piraeus_atromitos-athens
4403357,paok-thessaloniki_aris-thessaloniki
4403352,aek-athens_panathinaikos-fc
4403358,pas-lamia-1964_panserraikos
4403361,atromitos-athens_volos-nps
4403364,panetolikos-gfs_aek-athens
4403360,aris-thessaloniki_pas-lamia-1964
4403365,panserraikos_ofi-crete-fc
4403359,athens-kallithea_asteras-aktor
4403362,apo-levadiakos_paok-thessaloniki
4403363,panathinaikos-fc_olympiacos-piraeus
4403383,volos-nps_panserraikos
4403382,atromitos-athens_panetolikos-gfs
4403386,pas-lamia-1964_asteras-aktor
4403384,olympiacos-piraeus_apo-levadiakos
4403385,ofi-crete-fc_panathinaikos-fc
4403381,aris-thessaloniki_athens-kallithea
4403380,aek-athens_paok-thessaloniki
4403405,panetolikos-gfs_volos-nps
4403403,apo-levadiakos_pas-lamia-1964
4403406,panserraikos_aek-athens
4403401,asteras-aktor_olympiacos-piraeus
4403404,panathinaikos-fc_aris-thessaloniki
4403407,paok-thessaloniki_ofi-crete-fc
4403402,athens-kallithea_atromitos-athens
4403429,olympiacos-piraeus_panserraikos
4403425,athens-kallithea_panetolikos-gfs
4403426,aris-thessaloniki_apo-levadiakos
4403428,volos-nps_panathinaikos-fc
4403427,atromitos-athens_aek-athens
4403430,pas-lamia-1964_paok-thessaloniki
4403424,asteras-aktor_ofi-crete-fc
4403421,panetolikos-gfs_aris-thessaloniki
4403422,panserraikos_atromitos-athens
4403417,aek-athens_asteras-aktor
4403419,ofi-crete-fc_athens-kallithea
4403418,apo-levadiakos_volos-nps
4403420,panathinaikos-fc_pas-lamia-1964
4403423,paok-thessaloniki_olympiacos-piraeus
4403411,athens-kallithea_panserraikos
4403416,pas-lamia-1964_ofi-crete-fc
4403412,aris-thessaloniki_volos-nps
4403415,panetolikos-gfs_panathinaikos-fc
4403410,asteras-aktor_paok-thessaloniki
4403414,olympiacos-piraeus_aek-athens
4403413,atromitos-athens_apo-levadiakos
4403395,volos-nps_pas-lamia-1964
4403396,apo-levadiakos_panetolikos-gfs
4403394,aek-athens_aris-thessaloniki
4403399,panserraikos_asteras-aktor
4403397,ofi-crete-fc_olympiacos-piraeus
4403400,paok-thessaloniki_athens-kallithea
4403398,panathinaikos-fc_atromitos-athens
4403390,olympiacos-piraeus_volos-nps
4403389,aris-thessaloniki_atromitos-athens
4403392,panserraikos_paok-thessaloniki
4403391,ofi-crete-fc_aek-athens
4403387,asteras-aktor_panathinaikos-fc
4403393,pas-lamia-1964_panetolikos-gfs
4403388,athens-kallithea_apo-levadiakos
4408835,pas-lamia-1964_aek-athens
4408831,atromitos-athens_ofi-crete-fc
4408832,volos-nps_asteras-aktor
4408830,aris-thessaloniki_panserraikos
4408833,apo-levadiakos_panathinaikos-fc
4408834,panetolikos-gfs_paok-thessaloniki
4408829,athens-kallithea_olympiacos-piraeus
4408838,olympiacos-piraeus_pas-lamia-1964
4408841,panserraikos_panetolikos-gfs
4408840,panathinaikos-fc_athens-kallithea
4408842,paok-thessaloniki_atromitos-athens
4408836,aek-athens_apo-levadiakos
4408837,asteras-aktor_aris-thessaloniki
4408839,ofi-crete-fc_volos-nps
4408843,athens-kallithea_pas-lamia-1964
4408847,apo-levadiakos_panserraikos
4408844,aris-thessaloniki_ofi-crete-fc
4408846,volos-nps_aek-athens
4408845,atromitos-athens_asteras-aktor
4408848,panathinaikos-fc_paok-thessaloniki
4408849,panetolikos-gfs_olympiacos-piraeus
4408859,olympiacos-piraeus_aris-thessaloniki
4408861,panserraikos_panathinaikos-fc
4408863,pas-lamia-1964_atromitos-athens
4408862,paok-thessaloniki_volos-nps
4408857,aek-athens_athens-kallithea
4408858,asteras-aktor_panetolikos-gfs
4408860,ofi-crete-fc_apo-levadiakos
4408850,athens-kallithea_volos-nps
4408852,atromitos-athens_olympiacos-piraeus
4408853,apo-levadiakos_asteras-aktor
4408855,panetolikos-gfs_ofi-crete-fc
4408851,aris-thessaloniki_paok-thessaloniki
4408854,panathinaikos-fc_aek-athens
4408856,panserraikos_pas-lamia-1964
4408873,volos-nps_atromitos-athens
4408872,asteras-aktor_athens-kallithea
4408875,ofi-crete-fc_panserraikos
4408871,aek-athens_panetolikos-gfs
4408877,pas-lamia-1964_aris-thessaloniki
4408876,paok-thessaloniki_apo-levadiakos
4408874,olympiacos-piraeus_panathinaikos-fc
4408867,panathinaikos-fc_ofi-crete-fc
4408869,panserraikos_volos-nps
4408866,apo-levadiakos_olympiacos-piraeus
4408865,athens-kallithea_aris-thessaloniki
4408870,paok-thessaloniki_aek-athens
4408868,panetolikos-gfs_atromitos-athens
4408864,asteras-aktor_pas-lamia-1964
4408902,volos-nps_panetolikos-gfs
4408904,ofi-crete-fc_paok-thessaloniki
4408903,olympiacos-piraeus_asteras-aktor
4408900,aris-thessaloniki_panathinaikos-fc
4408899,aek-athens_panserraikos
4408901,atromitos-athens_athens-kallithea
4408905,pas-lamia-1964_apo-levadiakos
4408887,ofi-crete-fc_asteras-aktor
4408885,aek-athens_atromitos-athens
4408886,apo-levadiakos_aris-thessaloniki
4408888,panathinaikos-fc_volos-nps
4408890,panserraikos_olympiacos-piraeus
4408891,paok-thessaloniki_pas-lamia-1964
4408889,panetolikos-gfs_athens-kallithea
4408893,athens-kallithea_ofi-crete-fc
4408895,atromitos-athens_panserraikos
4408896,volos-nps_apo-levadiakos
4408894,aris-thessaloniki_panetolikos-gfs
4408898,pas-lamia-1964_panathinaikos-fc
4408892,asteras-aktor_aek-athens
4408897,olympiacos-piraeus_paok-thessaloniki
4408879,volos-nps_aris-thessaloniki
4408883,panserraikos_athens-kallithea
4408882,panathinaikos-fc_panetolikos-gfs
4408880,apo-levadiakos_atromitos-athens
4408881,ofi-crete-fc_pas-lamia-1964
4408884,paok-thessaloniki_asteras-aktor
4408878,aek-athens_olympiacos-piraeus
4408906,asteras-aktor_panserraikos
4408907,athens-kallithea_paok-thessaloniki
4408908,aris-thessaloniki_aek-athens
4408909,atromitos-athens_panathinaikos-fc
4408910,olympiacos-piraeus_ofi-crete-fc
4408911,panetolikos-gfs_apo-levadiakos
4408912,pas-lamia-1964_volos-nps
4368721,nk-veres-rivne_karpaty-lviv
4368718,kryvbas-kryvyi-rig_chornomorets-odesa
4368719,lnz-cherkasy_livyi-bereg-kyiv
4368717,vorskla-poltava_shakhtar-donetsk
4368723,obolon-kyiv_kolos-kovalivka
4368720,zorya-lugansk_ingulets-petrove
4368716,fc-oleksandriya_dynamo-kyiv
4368722,rukh-lviv_polissya-zhytomyr
4368753,livyi-bereg-kyiv_vorskla-poltava
4368750,nk-veres-rivne_dynamo-kyiv
4368748,chornomorets-odesa_zorya-lugansk
4368755,kolos-kovalivka_ingulets-petrove
4368749,obolon-kyiv_rukh-lviv
4368752,karpaty-lviv_kryvbas-kryvyi-rig
4368751,shakhtar-donetsk_polissya-zhytomyr
4368754,lnz-cherkasy_fc-oleksandriya
4368747,chornomorets-odesa_kolos-kovalivka
4368741,vorskla-poltava_obolon-kyiv
4368744,zorya-lugansk_fc-oleksandriya
4368745,polissya-zhytomyr_ingulets-petrove
4368740,karpaty-lviv_dynamo-kyiv
4368743,lnz-cherkasy_rukh-lviv
4368746,nk-veres-rivne_kryvbas-kryvyi-rig
4368742,livyi-bereg-kyiv_shakhtar-donetsk
4368757,fc-oleksandriya_shakhtar-donetsk
4368762,polissya-zhytomyr_obolon-kyiv
4368758,rukh-lviv_zorya-lugansk
4368760,kryvbas-kryvyi-rig_ingulets-petrove
4368761,livyi-bereg-kyiv_chornomorets-odesa
4368763,kolos-kovalivka_nk-veres-rivne
4368756,lnz-cherkasy_karpaty-lviv
4368759,dynamo-kyiv_vorskla-poltava
4368732,obolon-kyiv_zorya-lugansk
4368734,rukh-lviv_ingulets-petrove
4368738,karpaty-lviv_vorskla-poltava
4368733,fc-oleksandriya_kolos-kovalivka
4368736,chornomorets-odesa_polissya-zhytomyr
4368737,nk-veres-rivne_livyi-bereg-kyiv
4368735,dynamo-kyiv_lnz-cherkasy
4368739,kryvbas-kryvyi-rig_shakhtar-donetsk
4455996,obolon-kyiv_fc-oleksandriya
4368868,chornomorets-odesa_ingulets-petrove
4368768,zorya-lugansk_dynamo-kyiv
4368766,shakhtar-donetsk_karpaty-lviv
4368767,vorskla-poltava_rukh-lviv
4368769,livyi-bereg-kyiv_kryvbas-kryvyi-rig
4368764,polissya-zhytomyr_nk-veres-rivne
4368770,kolos-kovalivka_lnz-cherkasy
4368730,chornomorets-odesa_karpaty-lviv
4368725,fc-oleksandriya_livyi-bereg-kyiv
4368727,dynamo-kyiv_rukh-lviv
4368899,nk-veres-rivne_ingulets-petrove
4368728,kryvbas-kryvyi-rig_vorskla-poltava
4368729,polissya-zhytomyr_lnz-cherkasy
4368724,kolos-kovalivka_zorya-lugansk
4368726,shakhtar-donetsk_obolon-kyiv
4368781,nk-veres-rivne_shakhtar-donetsk
4368786,kryvbas-kryvyi-rig_fc-oleksandriya
4368787,lnz-cherkasy_chornomorets-odesa
4368783,karpaty-lviv_polissya-zhytomyr
4368780,obolon-kyiv_ingulets-petrove
4368782,rukh-lviv_kolos-kovalivka
4368784,livyi-bereg-kyiv_dynamo-kyiv
4368785,zorya-lugansk_vorskla-poltava
4368803,chornomorets-odesa_obolon-kyiv
4368918,karpaty-lviv_ingulets-petrove
4368800,nk-veres-rivne_zorya-lugansk
4368801,fc-oleksandriya_rukh-lviv
4368799,kolos-kovalivka_livyi-bereg-kyiv
4368916,polissya-zhytomyr_vorskla-poltava
4368797,shakhtar-donetsk_lnz-cherkasy
4368796,dynamo-kyiv_kryvbas-kryvyi-rig
4368773,kolos-kovalivka_shakhtar-donetsk
4368911,fc-oleksandriya_vorskla-poltava
4368775,obolon-kyiv_dynamo-kyiv
4368777,polissya-zhytomyr_livyi-bereg-kyiv
4368779,lnz-cherkasy_ingulets-petrove
4368778,chornomorets-odesa_nk-veres-rivne
4368772,zorya-lugansk_kryvbas-kryvyi-rig
4368774,rukh-lviv_karpaty-lviv
4368790,rukh-lviv_chornomorets-odesa
4368791,polissya-zhytomyr_kolos-kovalivka
4368905,fc-oleksandriya_ingulets-petrove
4368792,kryvbas-kryvyi-rig_lnz-cherkasy
4368794,karpaty-lviv_obolon-kyiv
4368793,livyi-bereg-kyiv_zorya-lugansk
4368795,nk-veres-rivne_vorskla-poltava
4368789,dynamo-kyiv_shakhtar-donetsk
4368840,karpaty-lviv_livyi-bereg-kyiv
4368843,shakhtar-donetsk_chornomorets-odesa
4368837,vorskla-poltava_kolos-kovalivka
4368836,fc-oleksandriya_polissya-zhytomyr
4368839,dynamo-kyiv_ingulets-petrove
4368842,obolon-kyiv_nk-veres-rivne
4368838,kryvbas-kryvyi-rig_rukh-lviv
4368841,zorya-lugansk_lnz-cherkasy
4368819,chornomorets-odesa_vorskla-poltava
4368817,livyi-bereg-kyiv_ingulets-petrove
4368813,lnz-cherkasy_obolon-kyiv
4368818,fc-oleksandriya_karpaty-lviv
4368814,kolos-kovalivka_kryvbas-kryvyi-rig
4368812,nk-veres-rivne_rukh-lviv
4368816,shakhtar-donetsk_zorya-lugansk
4368815,dynamo-kyiv_polissya-zhytomyr
4368820,karpaty-lviv_kolos-kovalivka
4368827,vorskla-poltava_lnz-cherkasy
4368825,dynamo-kyiv_chornomorets-odesa
4368950,shakhtar-donetsk_ingulets-petrove
4368826,obolon-kyiv_kryvbas-kryvyi-rig
4368821,nk-veres-rivne_fc-oleksandriya
4368823,rukh-lviv_livyi-bereg-kyiv
4368824,polissya-zhytomyr_zorya-lugansk
4368810,vorskla-poltava_ingulets-petrove
4368811,lnz-cherkasy_nk-veres-rivne
4368804,kryvbas-kryvyi-rig_polissya-zhytomyr
4368807,livyi-bereg-kyiv_obolon-kyiv
4368805,fc-oleksandriya_chornomorets-odesa
4368806,kolos-kovalivka_dynamo-kyiv
4368808,shakhtar-donetsk_rukh-lviv
4368809,zorya-lugansk_karpaty-lviv
4368830,shakhtar-donetsk_vorskla-poltava
4368828,livyi-bereg-kyiv_lnz-cherkasy
4368831,chornomorets-odesa_kryvbas-kryvyi-rig
4368832,karpaty-lviv_nk-veres-rivne
4368835,kolos-kovalivka_obolon-kyiv
4368829,dynamo-kyiv_fc-oleksandriya
4368833,polissya-zhytomyr_rukh-lviv
4368834,ingulets-petrove_zorya-lugansk
4368876,vorskla-poltava_livyi-bereg-kyiv
4368881,fc-oleksandriya_lnz-cherkasy
4368880,kryvbas-kryvyi-rig_karpaty-lviv
4368882,zorya-lugansk_chornomorets-odesa
4368883,ingulets-petrove_kolos-kovalivka
4499962,rukh-lviv_obolon-kyiv
4368877,polissya-zhytomyr_shakhtar-donetsk
4511856,dynamo-kyiv_nk-veres-rivne
4368851,kolos-kovalivka_chornomorets-odesa
4368849,kryvbas-kryvyi-rig_nk-veres-rivne
4368844,ingulets-petrove_polissya-zhytomyr
4368847,rukh-lviv_lnz-cherkasy
4368850,obolon-kyiv_vorskla-poltava
4368845,fc-oleksandriya_zorya-lugansk
4368848,dynamo-kyiv_karpaty-lviv
4435730,shakhtar-donetsk_livyi-bereg-kyiv
4368863,obolon-kyiv_polissya-zhytomyr
4368864,vorskla-poltava_dynamo-kyiv
4368860,karpaty-lviv_lnz-cherkasy
4368866,chornomorets-odesa_livyi-bereg-kyiv
4368862,shakhtar-donetsk_fc-oleksandriya
4368865,ingulets-petrove_kryvbas-kryvyi-rig
4368861,zorya-lugansk_rukh-lviv
4570633,nk-veres-rivne_kolos-kovalivka
4368856,polissya-zhytomyr_chornomorets-odesa
4368859,vorskla-poltava_karpaty-lviv
4368853,lnz-cherkasy_dynamo-kyiv
4368854,shakhtar-donetsk_kryvbas-kryvyi-rig
4368857,livyi-bereg-kyiv_nk-veres-rivne
4368858,kolos-kovalivka_fc-oleksandriya
4368852,zorya-lugansk_obolon-kyiv
4368855,ingulets-petrove_rukh-lviv
4368869,fc-oleksandriya_obolon-kyiv
4368871,dynamo-kyiv_zorya-lugansk
4368873,nk-veres-rivne_polissya-zhytomyr
4368872,karpaty-lviv_shakhtar-donetsk
4368870,rukh-lviv_vorskla-poltava
4455995,ingulets-petrove_chornomorets-odesa
4456971,lnz-cherkasy_kolos-kovalivka
4368874,kryvbas-kryvyi-rig_livyi-bereg-kyiv
4460822,ingulets-petrove_nk-veres-rivne
4368896,lnz-cherkasy_polissya-zhytomyr
4368893,livyi-bereg-kyiv_fc-oleksandriya
4368894,obolon-kyiv_shakhtar-donetsk
4368892,rukh-lviv_dynamo-kyiv
4368897,vorskla-poltava_kryvbas-kryvyi-rig
4368895,karpaty-lviv_chornomorets-odesa
4368898,zorya-lugansk_kolos-kovalivka
4368890,ingulets-petrove_obolon-kyiv
4368885,vorskla-poltava_zorya-lugansk
4368891,chornomorets-odesa_lnz-cherkasy
4368886,fc-oleksandriya_kryvbas-kryvyi-rig
4368884,dynamo-kyiv_livyi-bereg-kyiv
4368887,shakhtar-donetsk_nk-veres-rivne
4368888,kolos-kovalivka_rukh-lviv
4368889,polissya-zhytomyr_karpaty-lviv
4368921,lnz-cherkasy_shakhtar-donetsk
4368919,kryvbas-kryvyi-rig_dynamo-kyiv
4368917,rukh-lviv_fc-oleksandriya
4368923,obolon-kyiv_chornomorets-odesa
4470660,vorskla-poltava_polissya-zhytomyr
4368920,livyi-bereg-kyiv_kolos-kovalivka
